lsoa,value,percent,rank,mode_code
E01014416,25,1.433,27788,8
E01014416,27,1.548,27788,9
E01014416,53,3.039,27788,10
E01014416,6,0.344,27788,11
E01014416,952,54.587,27788,12
E01014416,366,20.986,27788,1
E01014416,1,0.057,27788,2
E01014416,3,0.172,27788,3
E01014416,30,1.72,27788,4
E01014416,4,0.229,27788,5
E01014416,4,0.229,27788,6
E01014416,273,15.654,27788,7
E01014416,25,1.433,27788,8
E01014416,27,1.548,27788,9
E01014416,53,3.039,27788,10
E01014416,6,0.344,27788,11
E01014416,952,54.587,27788,12
E01014415,1,0.051,32604,5
E01014415,590,30.164,32604,1
E01014415,0,0,32604,2
E01014415,13,0.665,32604,3
E01014415,19,0.971,32604,4
E01014415,0,0,32604,6
E01014415,207,10.583,32604,7
E01014415,10,0.511,32604,8
E01014415,16,0.818,32604,9
E01014415,135,6.902,32604,10
E01014415,2,0.102,32604,11
E01014415,963,49.233,32604,12
E01014415,1,0.051,32604,5
E01014415,590,30.164,32604,1
E01014415,0,0,32604,2
E01014415,13,0.665,32604,3
E01014415,19,0.971,32604,4
E01014415,0,0,32604,6
E01014415,207,10.583,32604,7
E01014415,10,0.511,32604,8
E01014415,16,0.818,32604,9
E01014415,135,6.902,32604,10
E01014415,2,0.102,32604,11
E01014415,963,49.233,32604,12
E01014415,1,0.051,32604,5
E01014415,590,30.164,32604,1
E01014415,0,0,32604,2
E01014415,13,0.665,32604,3
E01014415,19,0.971,32604,4
E01014415,0,0,32604,6
E01014415,207,10.583,32604,7
E01014415,10,0.511,32604,8
E01014415,16,0.818,32604,9
E01014415,135,6.902,32604,10
E01014415,2,0.102,32604,11
E01014415,963,49.233,32604,12
E01014419,303,19.987,25898,1
E01014419,0,0,25898,2
E01014419,6,0.396,25898,3
E01014419,18,1.187,25898,4
E01014419,3,0.198,25898,5
E01014419,4,0.264,25898,6
E01014419,438,28.892,25898,7
E01014419,22,1.451,25898,8
E01014419,10,0.66,25898,9
E01014419,31,2.045,25898,10
E01014419,3,0.198,25898,11
E01014419,678,44.723,25898,12
E01014419,303,19.987,25898,1
E01014419,0,0,25898,2
E01014419,6,0.396,25898,3
E01014419,18,1.187,25898,4
E01014419,3,0.198,25898,5
E01014419,4,0.264,25898,6
E01014419,438,28.892,25898,7
E01014419,22,1.451,25898,8
E01014419,10,0.66,25898,9
E01014419,31,2.045,25898,10
E01014419,3,0.198,25898,11
E01014419,678,44.723,25898,12
E01014419,303,19.987,25898,1
E01014419,0,0,25898,2
E01014419,6,0.396,25898,3
E01014419,18,1.187,25898,4
E01014419,3,0.198,25898,5
E01014419,4,0.264,25898,6
E01014419,438,28.892,25898,7
E01014419,22,1.451,25898,8
E01014419,10,0.66,25898,9
E01014419,31,2.045,25898,10
E01014419,3,0.198,25898,11
E01014419,678,44.723,25898,12
E01014419,303,19.987,25898,1
E01014419,0,0,25898,2
E01014419,6,0.396,25898,3
E01014419,18,1.187,25898,4
E01014419,3,0.198,25898,5
E01014419,4,0.264,25898,6
E01014419,438,28.892,25898,7
E01014419,22,1.451,25898,8
E01014419,10,0.66,25898,9
E01014419,31,2.045,25898,10
E01014419,3,0.198,25898,11
E01014419,678,44.723,25898,12
E01014418,322,21.684,25502,1
E01014418,2,0.135,25502,2
E01014418,0,0,25502,3
E01014418,8,0.539,25502,4
E01014418,1,0.067,25502,5
E01014418,2,0.135,25502,6
E01014418,325,21.886,25502,7
E01014418,15,1.01,25502,8
E01014418,4,0.269,25502,9
E01014418,23,1.549,25502,10
E01014418,5,0.337,25502,11
E01014418,778,52.391,25502,12
E01014418,322,21.684,25502,1
E01014418,2,0.135,25502,2
E01014418,0,0,25502,3
E01014418,8,0.539,25502,4
E01014418,1,0.067,25502,5
E01014418,2,0.135,25502,6
E01014418,325,21.886,25502,7
E01014418,15,1.01,25502,8
E01014418,4,0.269,25502,9
E01014418,23,1.549,25502,10
E01014418,5,0.337,25502,11
E01014418,778,52.391,25502,12
E01014418,322,21.684,25502,1
E01014418,2,0.135,25502,2
E01014418,0,0,25502,3
E01014418,8,0.539,25502,4
E01014418,1,0.067,25502,5
E01014418,2,0.135,25502,6
E01014418,325,21.886,25502,7
E01014418,15,1.01,25502,8
E01014418,4,0.269,25502,9
E01014418,23,1.549,25502,10
E01014418,5,0.337,25502,11
E01014418,778,52.391,25502,12
E01014418,322,21.684,25502,1
E01014418,2,0.135,25502,2
E01014418,0,0,25502,3
E01014418,8,0.539,25502,4
E01014418,1,0.067,25502,5
E01014418,2,0.135,25502,6
E01014418,325,21.886,25502,7
E01014418,15,1.01,25502,8
E01014418,4,0.269,25502,9
E01014418,23,1.549,25502,10
E01014418,5,0.337,25502,11
E01014418,778,52.391,25502,12
E01014421,235,15.471,29959,1
E01014421,0,0,29959,2
E01014421,1,0.066,29959,3
E01014421,8,0.527,29959,4
E01014421,0,0,29959,5
E01014421,4,0.263,29959,6
E01014421,445,29.296,29959,7
E01014421,21,1.382,29959,8
E01014421,8,0.527,29959,9
E01014421,43,2.831,29959,10
E01014421,5,0.329,29959,11
E01014421,749,49.309,29959,12
E01014421,235,15.471,29959,1
E01014421,0,0,29959,2
E01014421,1,0.066,29959,3
E01014421,8,0.527,29959,4
E01014421,0,0,29959,5
E01014421,4,0.263,29959,6
E01014421,445,29.296,29959,7
E01014421,21,1.382,29959,8
E01014421,8,0.527,29959,9
E01014421,43,2.831,29959,10
E01014421,5,0.329,29959,11
E01014421,749,49.309,29959,12
E01014420,186,12.517,22496,1
E01014420,0,0,22496,2
E01014420,2,0.135,22496,3
E01014420,14,0.942,22496,4
E01014420,2,0.135,22496,5
E01014420,2,0.135,22496,6
E01014420,473,31.83,22496,7
E01014420,30,2.019,22496,8
E01014420,10,0.673,22496,9
E01014420,70,4.711,22496,10
E01014420,2,0.135,22496,11
E01014420,695,46.77,22496,12
E01014421,235,15.471,29959,1
E01014421,0,0,29959,2
E01014421,1,0.066,29959,3
E01014421,8,0.527,29959,4
E01014421,0,0,29959,5
E01014421,4,0.263,29959,6
E01014421,445,29.296,29959,7
E01014421,21,1.382,29959,8
E01014421,8,0.527,29959,9
E01014421,43,2.831,29959,10
E01014421,5,0.329,29959,11
E01014421,749,49.309,29959,12
E01014420,186,12.517,22496,1
E01014420,0,0,22496,2
E01014420,2,0.135,22496,3
E01014420,14,0.942,22496,4
E01014420,2,0.135,22496,5
E01014420,2,0.135,22496,6
E01014420,473,31.83,22496,7
E01014420,30,2.019,22496,8
E01014420,10,0.673,22496,9
E01014420,70,4.711,22496,10
E01014420,2,0.135,22496,11
E01014420,695,46.77,22496,12
E01014422,223,13.011,31159,1
E01014422,0,0,31159,2
E01014422,2,0.117,31159,3
E01014422,8,0.467,31159,4
E01014422,2,0.117,31159,5
E01014422,7,0.408,31159,6
E01014422,487,28.413,31159,7
E01014422,34,1.984,31159,8
E01014422,7,0.408,31159,9
E01014422,44,2.567,31159,10
E01014422,9,0.525,31159,11
E01014422,891,51.984,31159,12
E01014420,186,12.517,22496,1
E01014420,0,0,22496,2
E01014420,2,0.135,22496,3
E01014420,14,0.942,22496,4
E01014420,2,0.135,22496,5
E01014420,2,0.135,22496,6
E01014420,473,31.83,22496,7
E01014420,30,2.019,22496,8
E01014420,10,0.673,22496,9
E01014420,70,4.711,22496,10
E01014420,2,0.135,22496,11
E01014420,695,46.77,22496,12
E01014423,187,12.475,24284,1
E01014423,0,0,24284,2
E01014423,2,0.133,24284,3
E01014423,31,2.068,24284,4
E01014423,0,0,24284,5
E01014423,8,0.534,24284,6
E01014423,393,26.217,24284,7
E01014423,24,1.601,24284,8
E01014423,11,0.734,24284,9
E01014423,87,5.804,24284,10
E01014423,10,0.667,24284,11
E01014423,746,49.767,24284,12
E01014420,186,12.517,22496,1
E01014420,0,0,22496,2
E01014420,2,0.135,22496,3
E01014420,14,0.942,22496,4
E01014420,2,0.135,22496,5
E01014420,2,0.135,22496,6
E01014420,473,31.83,22496,7
E01014420,30,2.019,22496,8
E01014420,10,0.673,22496,9
E01014420,70,4.711,22496,10
E01014420,2,0.135,22496,11
E01014420,695,46.77,22496,12
E01014420,186,12.517,22496,1
E01014420,0,0,22496,2
E01014420,2,0.135,22496,3
E01014420,14,0.942,22496,4
E01014420,2,0.135,22496,5
E01014420,2,0.135,22496,6
E01014420,473,31.83,22496,7
E01014420,30,2.019,22496,8
E01014420,10,0.673,22496,9
E01014420,70,4.711,22496,10
E01014420,2,0.135,22496,11
E01014420,695,46.77,22496,12
E01014422,223,13.011,31159,1
E01014422,0,0,31159,2
E01014422,2,0.117,31159,3
E01014422,8,0.467,31159,4
E01014422,2,0.117,31159,5
E01014422,7,0.408,31159,6
E01014422,487,28.413,31159,7
E01014422,34,1.984,31159,8
E01014422,7,0.408,31159,9
E01014422,44,2.567,31159,10
E01014422,9,0.525,31159,11
E01014422,891,51.984,31159,12
E01014422,223,13.011,31159,1
E01014422,0,0,31159,2
E01014422,2,0.117,31159,3
E01014422,8,0.467,31159,4
E01014422,2,0.117,31159,5
E01014422,7,0.408,31159,6
E01014422,487,28.413,31159,7
E01014422,34,1.984,31159,8
E01014422,7,0.408,31159,9
E01014422,44,2.567,31159,10
E01014422,9,0.525,31159,11
E01014422,891,51.984,31159,12
E01014421,235,15.471,29959,1
E01014421,0,0,29959,2
E01014421,1,0.066,29959,3
E01014421,8,0.527,29959,4
E01014421,0,0,29959,5
E01014421,4,0.263,29959,6
E01014421,445,29.296,29959,7
E01014421,21,1.382,29959,8
E01014421,8,0.527,29959,9
E01014421,43,2.831,29959,10
E01014421,5,0.329,29959,11
E01014421,749,49.309,29959,12
E01014423,187,12.475,24284,1
E01014423,0,0,24284,2
E01014423,2,0.133,24284,3
E01014423,31,2.068,24284,4
E01014423,0,0,24284,5
E01014423,8,0.534,24284,6
E01014423,393,26.217,24284,7
E01014423,24,1.601,24284,8
E01014423,11,0.734,24284,9
E01014423,87,5.804,24284,10
E01014423,10,0.667,24284,11
E01014423,746,49.767,24284,12
E01014423,187,12.475,24284,1
E01014423,0,0,24284,2
E01014423,2,0.133,24284,3
E01014423,31,2.068,24284,4
E01014423,0,0,24284,5
E01014423,8,0.534,24284,6
E01014423,393,26.217,24284,7
E01014423,24,1.601,24284,8
E01014423,11,0.734,24284,9
E01014423,87,5.804,24284,10
E01014423,10,0.667,24284,11
E01014423,746,49.767,24284,12
E01014423,187,12.475,24284,1
E01014423,0,0,24284,2
E01014423,2,0.133,24284,3
E01014423,31,2.068,24284,4
E01014423,0,0,24284,5
E01014423,8,0.534,24284,6
E01014423,393,26.217,24284,7
E01014423,24,1.601,24284,8
E01014423,11,0.734,24284,9
E01014423,87,5.804,24284,10
E01014423,10,0.667,24284,11
E01014423,746,49.767,24284,12
E01014426,96,6.58,12047,1
E01014426,0,0,12047,2
E01014426,0,0,12047,3
E01014426,21,1.439,12047,4
E01014426,1,0.069,12047,5
E01014426,4,0.274,12047,6
E01014426,411,28.17,12047,7
E01014426,40,2.742,12047,8
E01014426,7,0.48,12047,9
E01014426,53,3.633,12047,10
E01014426,8,0.548,12047,11
E01014426,818,56.066,12047,12
E01014426,96,6.58,12047,1
E01014426,0,0,12047,2
E01014426,0,0,12047,3
E01014426,21,1.439,12047,4
E01014426,1,0.069,12047,5
E01014426,4,0.274,12047,6
E01014426,411,28.17,12047,7
E01014426,40,2.742,12047,8
E01014426,7,0.48,12047,9
E01014426,53,3.633,12047,10
E01014426,8,0.548,12047,11
E01014426,818,56.066,12047,12
E01014425,261,11.144,24869,1
E01014425,0,0,24869,2
E01014425,3,0.128,24869,3
E01014425,18,0.769,24869,4
E01014425,2,0.085,24869,5
E01014425,5,0.213,24869,6
E01014425,656,28.01,24869,7
E01014425,47,2.007,24869,8
E01014425,16,0.683,24869,9
E01014425,70,2.989,24869,10
E01014425,6,0.256,24869,11
E01014425,1258,53.715,24869,12
E01014424,280,12.844,30929,1
E01014424,0,0,30929,2
E01014424,0,0,30929,3
E01014424,22,1.009,30929,4
E01014424,0,0,30929,5
E01014424,5,0.229,30929,6
E01014424,608,27.89,30929,7
E01014424,41,1.881,30929,8
E01014424,17,0.78,30929,9
E01014424,68,3.119,30929,10
E01014424,5,0.229,30929,11
E01014424,1134,52.018,30929,12
E01014424,280,12.844,30929,1
E01014424,0,0,30929,2
E01014424,0,0,30929,3
E01014424,22,1.009,30929,4
E01014424,0,0,30929,5
E01014424,5,0.229,30929,6
E01014424,608,27.89,30929,7
E01014424,41,1.881,30929,8
E01014424,17,0.78,30929,9
E01014424,68,3.119,30929,10
E01014424,5,0.229,30929,11
E01014424,1134,52.018,30929,12
E01014425,261,11.144,24869,1
E01014425,0,0,24869,2
E01014425,3,0.128,24869,3
E01014425,18,0.769,24869,4
E01014425,2,0.085,24869,5
E01014425,5,0.213,24869,6
E01014425,656,28.01,24869,7
E01014425,47,2.007,24869,8
E01014425,16,0.683,24869,9
E01014425,70,2.989,24869,10
E01014425,6,0.256,24869,11
E01014425,1258,53.715,24869,12
E01014424,280,12.844,30929,1
E01014424,0,0,30929,2
E01014424,0,0,30929,3
E01014424,22,1.009,30929,4
E01014424,0,0,30929,5
E01014424,5,0.229,30929,6
E01014424,608,27.89,30929,7
E01014424,41,1.881,30929,8
E01014424,17,0.78,30929,9
E01014424,68,3.119,30929,10
E01014424,5,0.229,30929,11
E01014424,1134,52.018,30929,12
E01014424,280,12.844,30929,1
E01014424,0,0,30929,2
E01014424,0,0,30929,3
E01014424,22,1.009,30929,4
E01014424,0,0,30929,5
E01014424,5,0.229,30929,6
E01014424,608,27.89,30929,7
E01014424,41,1.881,30929,8
E01014424,17,0.78,30929,9
E01014424,68,3.119,30929,10
E01014424,5,0.229,30929,11
E01014424,1134,52.018,30929,12
E01014426,96,6.58,12047,1
E01014426,0,0,12047,2
E01014426,0,0,12047,3
E01014426,21,1.439,12047,4
E01014426,1,0.069,12047,5
E01014426,4,0.274,12047,6
E01014426,411,28.17,12047,7
E01014426,40,2.742,12047,8
E01014426,7,0.48,12047,9
E01014426,53,3.633,12047,10
E01014426,8,0.548,12047,11
E01014426,818,56.066,12047,12
E01014425,261,11.144,24869,1
E01014425,0,0,24869,2
E01014425,3,0.128,24869,3
E01014425,18,0.769,24869,4
E01014425,2,0.085,24869,5
E01014425,5,0.213,24869,6
E01014425,656,28.01,24869,7
E01014425,47,2.007,24869,8
E01014425,16,0.683,24869,9
E01014425,70,2.989,24869,10
E01014425,6,0.256,24869,11
E01014425,1258,53.715,24869,12
E01014426,96,6.58,12047,1
E01014426,0,0,12047,2
E01014426,0,0,12047,3
E01014426,21,1.439,12047,4
E01014426,1,0.069,12047,5
E01014426,4,0.274,12047,6
E01014426,411,28.17,12047,7
E01014426,40,2.742,12047,8
E01014426,7,0.48,12047,9
E01014426,53,3.633,12047,10
E01014426,8,0.548,12047,11
E01014426,818,56.066,12047,12
E01014425,261,11.144,24869,1
E01014425,0,0,24869,2
E01014425,3,0.128,24869,3
E01014425,18,0.769,24869,4
E01014425,2,0.085,24869,5
E01014425,5,0.213,24869,6
E01014425,656,28.01,24869,7
E01014425,47,2.007,24869,8
E01014425,16,0.683,24869,9
E01014425,70,2.989,24869,10
E01014425,6,0.256,24869,11
E01014425,1258,53.715,24869,12
E01014425,261,11.144,24869,1
E01014425,0,0,24869,2
E01014425,3,0.128,24869,3
E01014425,18,0.769,24869,4
E01014425,2,0.085,24869,5
E01014425,5,0.213,24869,6
E01014425,656,28.01,24869,7
E01014425,47,2.007,24869,8
E01014425,16,0.683,24869,9
E01014425,70,2.989,24869,10
E01014425,6,0.256,24869,11
E01014425,1258,53.715,24869,12
E01014426,96,6.58,12047,1
E01014426,0,0,12047,2
E01014426,0,0,12047,3
E01014426,21,1.439,12047,4
E01014426,1,0.069,12047,5
E01014426,4,0.274,12047,6
E01014426,411,28.17,12047,7
E01014426,40,2.742,12047,8
E01014426,7,0.48,12047,9
E01014426,53,3.633,12047,10
E01014426,8,0.548,12047,11
E01014426,818,56.066,12047,12
E01014425,261,11.144,24869,1
E01014425,0,0,24869,2
E01014425,3,0.128,24869,3
E01014425,18,0.769,24869,4
E01014425,2,0.085,24869,5
E01014425,5,0.213,24869,6
E01014425,656,28.01,24869,7
E01014425,47,2.007,24869,8
E01014425,16,0.683,24869,9
E01014425,70,2.989,24869,10
E01014425,6,0.256,24869,11
E01014425,1258,53.715,24869,12
E01014427,294,23.223,25880,1
E01014427,1,0.079,25880,2
E01014427,4,0.316,25880,3
E01014427,41,3.239,25880,4
E01014427,1,0.079,25880,5
E01014427,3,0.237,25880,6
E01014427,151,11.927,25880,7
E01014427,16,1.264,25880,8
E01014427,17,1.343,25880,9
E01014427,138,10.9,25880,10
E01014427,3,0.237,25880,11
E01014427,597,47.156,25880,12
E01014430,299,18.912,27960,1
E01014430,1,0.063,27960,2
E01014430,2,0.127,27960,3
E01014430,29,1.834,27960,4
E01014430,3,0.19,27960,5
E01014430,5,0.316,27960,6
E01014430,185,11.701,27960,7
E01014430,14,0.886,27960,8
E01014430,15,0.949,27960,9
E01014430,154,9.741,27960,10
E01014430,3,0.19,27960,11
E01014430,871,55.092,27960,12
E01014430,299,18.912,27960,1
E01014430,1,0.063,27960,2
E01014430,2,0.127,27960,3
E01014430,29,1.834,27960,4
E01014430,3,0.19,27960,5
E01014430,5,0.316,27960,6
E01014430,185,11.701,27960,7
E01014430,14,0.886,27960,8
E01014430,15,0.949,27960,9
E01014430,154,9.741,27960,10
E01014430,3,0.19,27960,11
E01014430,871,55.092,27960,12
E01014430,299,18.912,27960,1
E01014430,1,0.063,27960,2
E01014430,2,0.127,27960,3
E01014430,29,1.834,27960,4
E01014430,3,0.19,27960,5
E01014430,5,0.316,27960,6
E01014430,185,11.701,27960,7
E01014430,14,0.886,27960,8
E01014430,15,0.949,27960,9
E01014430,154,9.741,27960,10
E01014430,3,0.19,27960,11
E01014430,871,55.092,27960,12
E01014430,299,18.912,27960,1
E01014430,1,0.063,27960,2
E01014430,2,0.127,27960,3
E01014430,29,1.834,27960,4
E01014430,3,0.19,27960,5
E01014430,5,0.316,27960,6
E01014430,185,11.701,27960,7
E01014430,14,0.886,27960,8
E01014430,15,0.949,27960,9
E01014430,154,9.741,27960,10
E01014430,3,0.19,27960,11
E01014430,871,55.092,27960,12
E01014430,299,18.912,27960,1
E01014430,1,0.063,27960,2
E01014430,2,0.127,27960,3
E01014430,29,1.834,27960,4
E01014430,3,0.19,27960,5
E01014430,5,0.316,27960,6
E01014430,185,11.701,27960,7
E01014430,14,0.886,27960,8
E01014430,15,0.949,27960,9
E01014430,154,9.741,27960,10
E01014430,3,0.19,27960,11
E01014430,871,55.092,27960,12
E01014430,299,18.912,27960,1
E01014430,1,0.063,27960,2
E01014430,2,0.127,27960,3
E01014430,29,1.834,27960,4
E01014430,3,0.19,27960,5
E01014430,5,0.316,27960,6
E01014430,185,11.701,27960,7
E01014430,14,0.886,27960,8
E01014430,15,0.949,27960,9
E01014430,154,9.741,27960,10
E01014430,3,0.19,27960,11
E01014430,871,55.092,27960,12
E01014428,282,21.461,31452,1
E01014428,0,0,31452,2
E01014428,3,0.228,31452,3
E01014428,22,1.674,31452,4
E01014428,0,0,31452,5
E01014428,0,0,31452,6
E01014428,147,11.187,31452,7
E01014428,16,1.218,31452,8
E01014428,23,1.75,31452,9
E01014428,120,9.132,31452,10
E01014428,0,0,31452,11
E01014428,701,53.349,31452,12
E01014428,282,21.461,31452,1
E01014428,0,0,31452,2
E01014428,3,0.228,31452,3
E01014428,22,1.674,31452,4
E01014428,0,0,31452,5
E01014428,0,0,31452,6
E01014428,147,11.187,31452,7
E01014428,16,1.218,31452,8
E01014428,23,1.75,31452,9
E01014428,120,9.132,31452,10
E01014428,0,0,31452,11
E01014428,701,53.349,31452,12
E01014429,334,21.287,30814,1
E01014429,0,0,30814,2
E01014429,5,0.319,30814,3
E01014429,25,1.593,30814,4
E01014429,5,0.319,30814,5
E01014429,1,0.064,30814,6
E01014429,218,13.894,30814,7
E01014429,22,1.402,30814,8
E01014429,31,1.976,30814,9
E01014429,112,7.138,30814,10
E01014429,8,0.51,30814,11
E01014429,808,51.498,30814,12
E01014428,282,21.461,31452,1
E01014428,0,0,31452,2
E01014428,3,0.228,31452,3
E01014428,22,1.674,31452,4
E01014428,0,0,31452,5
E01014428,0,0,31452,6
E01014428,147,11.187,31452,7
E01014428,16,1.218,31452,8
E01014428,23,1.75,31452,9
E01014428,120,9.132,31452,10
E01014428,0,0,31452,11
E01014428,701,53.349,31452,12
E01014428,282,21.461,31452,1
E01014428,0,0,31452,2
E01014428,3,0.228,31452,3
E01014428,22,1.674,31452,4
E01014428,0,0,31452,5
E01014428,0,0,31452,6
E01014428,147,11.187,31452,7
E01014428,16,1.218,31452,8
E01014428,23,1.75,31452,9
E01014428,120,9.132,31452,10
E01014428,0,0,31452,11
E01014428,701,53.349,31452,12
E01014429,334,21.287,30814,1
E01014429,0,0,30814,2
E01014429,5,0.319,30814,3
E01014429,25,1.593,30814,4
E01014429,5,0.319,30814,5
E01014429,1,0.064,30814,6
E01014429,218,13.894,30814,7
E01014429,22,1.402,30814,8
E01014429,31,1.976,30814,9
E01014429,112,7.138,30814,10
E01014429,8,0.51,30814,11
E01014429,808,51.498,30814,12
E01014429,334,21.287,30814,1
E01014429,0,0,30814,2
E01014429,5,0.319,30814,3
E01014429,25,1.593,30814,4
E01014429,5,0.319,30814,5
E01014429,1,0.064,30814,6
E01014429,218,13.894,30814,7
E01014429,22,1.402,30814,8
E01014429,31,1.976,30814,9
E01014429,112,7.138,30814,10
E01014429,8,0.51,30814,11
E01014429,808,51.498,30814,12
E01014429,334,21.287,30814,1
E01014429,0,0,30814,2
E01014429,5,0.319,30814,3
E01014429,25,1.593,30814,4
E01014429,5,0.319,30814,5
E01014429,1,0.064,30814,6
E01014429,218,13.894,30814,7
E01014429,22,1.402,30814,8
E01014429,31,1.976,30814,9
E01014429,112,7.138,30814,10
E01014429,8,0.51,30814,11
E01014429,808,51.498,30814,12
E01014429,334,21.287,30814,1
E01014429,0,0,30814,2
E01014429,5,0.319,30814,3
E01014429,25,1.593,30814,4
E01014429,5,0.319,30814,5
E01014429,1,0.064,30814,6
E01014429,218,13.894,30814,7
E01014429,22,1.402,30814,8
E01014429,31,1.976,30814,9
E01014429,112,7.138,30814,10
E01014429,8,0.51,30814,11
E01014429,808,51.498,30814,12
E01014427,294,23.223,25880,1
E01014427,1,0.079,25880,2
E01014427,4,0.316,25880,3
E01014427,41,3.239,25880,4
E01014427,1,0.079,25880,5
E01014427,3,0.237,25880,6
E01014427,151,11.927,25880,7
E01014427,16,1.264,25880,8
E01014427,17,1.343,25880,9
E01014427,138,10.9,25880,10
E01014427,3,0.237,25880,11
E01014427,597,47.156,25880,12
E01014427,294,23.223,25880,1
E01014427,1,0.079,25880,2
E01014427,4,0.316,25880,3
E01014427,41,3.239,25880,4
E01014427,1,0.079,25880,5
E01014427,3,0.237,25880,6
E01014427,151,11.927,25880,7
E01014427,16,1.264,25880,8
E01014427,17,1.343,25880,9
E01014427,138,10.9,25880,10
E01014427,3,0.237,25880,11
E01014427,597,47.156,25880,12
E01014427,294,23.223,25880,1
E01014427,1,0.079,25880,2
E01014427,4,0.316,25880,3
E01014427,41,3.239,25880,4
E01014427,1,0.079,25880,5
E01014427,3,0.237,25880,6
E01014427,151,11.927,25880,7
E01014427,16,1.264,25880,8
E01014427,17,1.343,25880,9
E01014427,138,10.9,25880,10
E01014427,3,0.237,25880,11
E01014427,597,47.156,25880,12
E01014433,191,14.003,16272,1
E01014433,1,0.073,16272,2
E01014433,3,0.22,16272,3
E01014433,51,3.739,16272,4
E01014433,5,0.367,16272,5
E01014433,7,0.513,16272,6
E01014433,337,24.707,16272,7
E01014433,29,2.126,16272,8
E01014433,17,1.246,16272,9
E01014433,58,4.252,16272,10
E01014433,4,0.293,16272,11
E01014433,661,48.46,16272,12
E01014431,182,14.845,16051,1
E01014431,0,0,16051,2
E01014431,1,0.082,16051,3
E01014431,36,2.936,16051,4
E01014431,1,0.082,16051,5
E01014431,9,0.734,16051,6
E01014431,246,20.065,16051,7
E01014431,30,2.447,16051,8
E01014431,12,0.979,16051,9
E01014431,66,5.383,16051,10
E01014431,10,0.816,16051,11
E01014431,633,51.631,16051,12
E01014431,182,14.845,16051,1
E01014431,0,0,16051,2
E01014431,1,0.082,16051,3
E01014431,36,2.936,16051,4
E01014431,1,0.082,16051,5
E01014431,9,0.734,16051,6
E01014431,246,20.065,16051,7
E01014431,30,2.447,16051,8
E01014431,12,0.979,16051,9
E01014431,66,5.383,16051,10
E01014431,10,0.816,16051,11
E01014431,633,51.631,16051,12
E01014431,182,14.845,16051,1
E01014431,0,0,16051,2
E01014431,1,0.082,16051,3
E01014431,36,2.936,16051,4
E01014431,1,0.082,16051,5
E01014431,9,0.734,16051,6
E01014431,246,20.065,16051,7
E01014431,30,2.447,16051,8
E01014431,12,0.979,16051,9
E01014431,66,5.383,16051,10
E01014431,10,0.816,16051,11
E01014431,633,51.631,16051,12
